epoch;bytes
4830;247919
4831;247833
4832;247813
4833;247849
4834;247783
4835;247736
4836;247819
4837;247827
4838;248049
4839;247970
4840;247823
4841;247663
4842;247611
4843;247666
4844;247712
4845;247642
4846;247655
4847;247675
4848;247615
4849;247673
4850;247507
4851;247477
4852;247554
4853;247514
4854;247566
4855;247504
4856;247583
4857;247625
4858;247764
4859;247740
4860;247918
4861;248073
4862;248027
4863;248126
4864;248074
4865;248070
4866;247993
4867;247997
4868;248037
4869;248039
4870;247932
4871;247932
4872;247851
4873;247814
4874;247830
4875;247893
4876;247903
4877;247994
4878;248041
4879;247906
4880;247955
4881;248069
4882;248096
4883;248062
4884;248084
4885;248019
4886;248124
4887;248048
4888;248135
4889;248084
4890;247941
4891;248058
4892;247968
4893;248160
4894;248035
4895;247846
4896;247802
4897;247943
4898;248037
4899;247929
4900;247895
4901;247897
4902;247973
4903;248021
4904;247865
4905;247861
4906;247889
4907;247845
4908;247982
4909;247901
4910;247812
4911;247824
4912;248021
4913;247857
4914;247959
4915;247937
4916;247955
4917;248014
4918;247987
4919;247995
4920;248023
4921;248148
4922;248175
4923;248106
4924;248101
4925;248068
4926;248144
4927;247925
4928;247770
4929;247822
4930;247796
4931;247813
4932;247648
4933;247666
4934;247607
4935;247792
4936;247838
4937;247832
4938;247819
4939;247815
4940;247952
4941;247814
4942;247795
4943;247827
4944;247799
4945;247815
4946;247814
4947;247734
4948;247856
4949;247860
4950;247858
4951;247962
4952;248019
4953;248001
4954;248056
4955;248070
4956;247978
4957;247987
4958;247988
4959;247793
4960;247792
4961;247864
4962;247723
4963;247802
4964;247733
4965;247766
4966;247884
4967;247942
4968;248055
4969;248022
4970;247884
4971;247926
4972;248021
4973;248054
4974;248028
4975;247941
4976;247964
4977;248047
4978;247987
4979;248046
4980;247986
4981;247872
4982;247938
4983;247952
4984;247817
4985;247939
4986;247936
4987;247875
4988;247869
4989;247927
4990;247947
4991;247731
4992;247823
4993;247733
4994;247793
4995;247742
4996;247652
4997;247659
4998;247632
4999;247627
5000;247630
5001;247539
5002;247600
5003;247677
5004;247654
5005;247762
5006;247686
5007;247777
5008;247731
5009;247704
5010;247739
5011;247882
5012;247821
5013;247788
5014;247879
5015;247853
5016;247824
5017;247855
5018;247807
5019;247778
5020;247733
5021;247814
5022;247905
5023;247920
5024;248049
5025;247972
5026;248063
5027;248051
5028;248093
5029;248180
5030;248210
5031;248117
5032;248128
5033;248067
5034;248037
5035;248120
5036;248089
5037;248116
5038;248287
5039;248217
5040;248139
5041;248081
5042;247933
5043;247975
5044;248064
5045;248069
5046;248157
5047;248167
5048;248271
5049;248119
5050;248150
5051;248193
5052;248237
5053;248249
5054;248238
5055;248139
5056;248086
5057;248097
5058;248164
5059;248184
5060;248151
5061;248138
5062;248146
5063;248179
5064;248108
5065;248078
5066;248131
5067;248052
5068;247940
5069;247942
5070;247965
5071;248048
5072;248107
5073;248055
5074;248000
5075;248113
5076;248121
5077;247986
5078;247976
5079;247921
5080;247958
5081;247882
5082;248017
5083;248105
5084;248019
5085;247981
5086;247946
5087;247813
5088;247997
5089;247903
5090;247895
5091;247821
5092;247808
5093;247900
5094;247954
5095;248024
5096;247964
5097;247961
5098;247897
5099;247919
5100;247926
5101;247914
5102;247812
5103;247939
5104;247958
5105;247996
5106;248090
5107;248048
5108;248037
5109;248011
5110;248064
5111;248054
5112;248047
5113;248090
5114;248087
5115;248126
5116;248099
5117;248209
5118;248236
5119;248197
5120;248178
5121;248164
5122;248106
5123;248030
5124;248069
5125;248003
5126;248095
5127;248144
5128;247951
5129;248048
5130;247994
5131;247943
5132;247990
5133;247946
5134;247985
5135;248036
5136;248145
5137;248165
5138;248194
5139;247976
5140;247935
5141;248014
5142;247983
5143;248106
5144;248174
5145;248182
5146;248194
5147;248224
5148;248190
5149;248099
5150;248074
5151;248028
5152;248043
5153;248122
5154;248088
5155;247952
5156;248019
5157;248037
5158;247928
5159;247926
5160;248036
5161;248029
5162;248035
5163;248140
5164;248108
5165;248091
5166;248083
5167;248025
5168;248028
5169;247963
5170;248048
5171;248051
5172;248146
5173;247957
5174;247958
5175;247996
5176;247968
5177;247819
5178;247891
5179;247978
5180;247910
5181;247876
5182;247890
5183;247829
5184;247856
5185;247961
5186;248051
5187;248006
5188;247957
5189;248015
5190;248046
5191;248157
5192;247969
5193;248013
5194;247993
5195;248063
5196;247975
5197;247933
5198;247973
5199;247911
5200;247990
5201;247942
5202;248022
5203;248063
5204;247991
5205;248007
5206;248006
5207;247976
5208;248005
5209;248043
5210;247922
5211;247907
5212;247987
5213;248026
5214;247935
5215;247915
5216;247886
5217;247785
5218;247889
5219;247899
5220;247885
5221;247928
5222;247895
5223;247918
5224;247963
5225;247816
5226;247890
5227;247803
5228;247791
5229;247967
5230;247831
5231;247925
5232;247921
5233;248001
5234;247948
5235;247952
5236;247900
5237;247921
5238;248054
5239;247969
5240;247971
5241;247884
5242;247800
5243;247778
5244;247625
5245;247750
5246;247628
5247;247746
5248;247717
5249;247841
5250;247865
5251;247880
5252;247858
5253;247850
5254;247849
5255;247784
5256;247931
5257;247863
5258;247802
5259;247818
5260;247753
5261;247862
5262;247792
5263;247733
5264;247725
5265;247686
5266;247835
5267;247687
5268;247783
5269;247647
5270;247595
5271;247416
5272;247379
5273;247406
5274;247338
5275;247369
5276;247434
5277;247412
5278;247405
5279;247408
5280;247316
5281;247554
5282;247538
5283;247544
5284;247444
5285;247293
5286;247330
5287;247340
5288;247331
5289;247253
5290;247374
5291;247476
5292;247496
5293;247475
5294;247566
5295;247381
5296;247349
5297;247400
5298;247379
5299;247393
5300;247464
5301;247491
5302;247519
5303;247507
5304;247478
5305;247514
5306;247571
5307;247621
5308;247602
5309;247527
5310;247608
5311;247650
5312;247616
5313;247595
5314;247527
5315;247723
5316;247734
5317;247612
5318;247672
5319;247705
5320;247784
5321;247773
5322;247851
5323;247845
5324;247684
5325;247676
5326;247702
5327;247737
5328;247660
5329;247661
5330;247688
5331;247663
5332;247680
5333;247613
5334;247677
5335;247512
5336;247477
5337;247282
5338;247372
5339;247378
5340;247456
5341;247383
5342;247360
5343;247297
5344;247267
5345;247322
5346;247329
5347;247293
5348;247294
5349;247303
5350;247337
5351;247430
5352;247411
5353;247432
5354;247416
5355;247477
5356;247608
5357;247560
5358;247540
5359;247649
5360;247624
5361;247586
5362;247412
5363;247384
5364;247470
5365;247414
5366;247407
5367;247412
5368;247358
5369;247195
5370;247249
5371;247089
5372;247095
5373;247118
5374;247152
5375;247149
5376;247246
5377;247234
5378;247174
5379;247119
5380;247081
5381;247249
5382;247227
5383;247268
5384;247162
5385;247194
5386;247249
5387;247174
5388;247088
5389;247126
5390;247140
5391;247166
5392;247242
5393;247135
5394;247246
5395;247077
5396;247080
5397;247043
5398;247004
5399;246980
5400;246867
5401;246850
5402;246752
5403;246789
5404;246800
5405;246823
5406;246762
5407;246768
5408;246780
5409;246725
5410;246913
5411;246881
5412;246831
5413;246874
5414;246838
5415;246889
5416;246873
5417;246948
5418;246863
5419;246929
5420;246815
5421;246799
5422;246836
5423;246848
5424;246921
5425;247002
5426;247013
5427;247029
5428;247025
5429;247048
5430;247075
5431;247007
5432;247046
5433;247051
5434;247110
5435;247103
5436;247146
5437;247130
5438;247065
5439;247058
5440;247057
5441;246976
5442;246936
5443;246945
5444;247031
5445;246983
5446;247070
5447;247044
5448;246932
5449;246935
5450;247139
5451;247060
5452;247090
5453;247026
5454;247030
5455;246990
5456;247118
5457;247102
5458;247136
5459;247060
5460;247090
5461;246994
5462;246997
5463;247020
5464;247000
5465;247014
5466;247067
5467;247078
5468;247050
5469;247211
5470;247061
5471;247129
5472;247155
5473;247147
5474;247083
5475;247025
5476;247020
5477;246978
5478;247175
5479;247131
5480;247163
5481;247071
5482;247177
5483;247186
5484;247224
5485;247039
5486;247074
5487;247045
5488;246998
5489;246900
5490;246990
5491;247032
5492;247020
5493;247014
5494;246886
5495;246882
5496;246829
5497;246856
5498;246914
5499;246930
5500;246872
5501;246872
5502;246851
5503;246858
5504;246811
5505;246919
5506;246987
5507;247041
5508;247013
5509;246941
5510;246924
5511;246947
5512;247012
5513;247094
5514;247016
5515;247059
5516;246995
5517;247140
5518;247094
5519;247067
5520;247027
5521;247075
5522;247221
5523;247221
5524;247132
5525;247141
5526;247130
5527;247129
5528;247001
5529;247053
5530;247100
5531;247043
5532;247111
5533;247059
5534;247239
5535;247184
5536;247160
5537;247079
5538;247038
5539;247102
5540;247152
5541;247118
5542;247078
5543;247186
5544;247241
5545;247138
5546;247157
5547;246926
5548;247032
5549;247146
5550;247141
5551;247192
5552;247173
5553;247088
5554;246995
5555;246955
5556;246861
5557;246915
5558;246913
5559;247026
5560;247052
5561;247006
5562;246987
5563;247035
5564;247016
5565;247093
5566;246962
5567;246855
5568;246931
5569;246703
5570;246831
5571;246753
5572;246714
5573;246876
5574;246796
5575;246738
5576;246743
5577;246874
5578;246857
5579;246951
5580;246914
5581;247055
5582;247035
5583;246990
5584;246954
5585;246866
5586;246809
5587;246910
5588;246845
5589;246920
5590;246904
5591;246790
5592;246856
5593;246760
5594;246771
5595;246677
5596;246700
5597;246638
5598;246734
5599;246872
5600;246822
5601;246684
5602;246761
5603;246821
5604;246783
5605;246750
5606;246750
5607;246709
5608;246607
5609;246573
5610;246606
5611;246637
5612;246664
5613;246668
5614;246918
5615;246871
5616;246869
5617;247035
5618;246966
5619;246897
5620;246862
5621;246848
5622;246891
5623;246894
5624;247014
5625;246873
5626;246895
5627;246872
5628;246892
5629;246768
5630;246810
5631;246784
5632;246855
5633;246722
5634;246805
5635;246831
5636;246832
5637;246770
5638;246736
5639;246628
5640;246655
5641;246656
5642;246808
5643;246773
5644;246749
5645;246732
5646;246701
5647;246690
5648;246775
5649;246779
5650;246737
5651;246684
5652;246765
5653;246952
5654;246868
5655;246971
5656;247000
5657;246941
5658;246957
5659;246917
5660;247014
5661;246933
5662;246858
5663;246853
5664;246752
5665;246735
5666;246750
5667;246715
5668;246737
5669;246654
5670;246722
5671;246764
5672;246681
5673;246650
5674;246647
5675;246494
5676;246396
5677;246483
5678;246759
5679;246730
5680;246603
5681;246597
5682;246703
5683;246735
5684;246650
5685;246633
5686;246670
5687;246672
5688;246679
5689;246458
5690;246669
5691;246658
5692;246758
5693;246606
5694;246517
5695;246598
5696;246431
5697;246463
5698;246406
5699;246431
5700;246501
5701;246525
5702;246590
5703;246669
5704;246750
5705;246516
5706;246543
5707;246447
5708;246472
5709;246385
5710;246505
5711;246614
5712;246640
5713;246606
5714;246598
5715;246558
5716;246610
5717;246557
5718;246558
5719;246753
5720;246828
5721;246688
5722;246648
5723;246509
5724;246523
5725;246562
5726;246604
5727;246647
5728;246644
5729;246658
5730;246757
5731;246644
5732;246780
5733;246805
5734;246678
5735;246699
5736;246702
5737;246810
5738;246813
5739;246822
5740;246790
5741;246808
5742;246713
5743;246749
5744;246529
5745;246490
5746;246647
5747;246658
5748;246604
5749;246645
5750;246705
5751;246619
5752;246576
5753;246565
5754;246582
5755;246599
5756;246571
5757;246627
5758;246668
5759;246638
5760;246681
5761;246680
5762;246552
5763;246579
5764;246631
5765;246550
5766;246522
5767;246569
5768;246530
5769;246634
5770;246622
5771;246564
5772;246565
5773;246601
5774;246437
5775;246407
5776;246571
5777;246574
5778;246560
5779;246548
5780;246540
5781;246517
5782;246453
5783;246485
5784;246549
5785;246542
5786;246502
5787;246575
5788;246712
5789;246648
5790;246521
5791;246600
5792;246626
5793;246607
5794;246595
5795;246621
5796;246589
5797;246525
5798;246461
5799;246470
5800;246622
5801;246608
5802;246400
5803;246389
5804;246494
5805;246486
5806;246460
5807;246527
5808;246614
5809;246537
5810;246552
5811;246598
5812;246604
5813;246745
5814;246712
5815;246589
5816;246607
5817;246666
5818;246523
5819;246568
5820;246614
5821;246675
5822;246699
5823;246740
5824;246742
5825;246758
5826;246790
5827;246719
5828;246632
5829;246551
5830;246540
5831;246459
5832;246632
5833;246651
5834;246561
5835;246528
5836;246454
5837;246516
5838;246461
5839;246567
5840;246587
5841;246689
5842;246716
5843;246608
5844;246572
5845;246555
5846;246476
5847;246610
5848;246554
5849;246501
5850;246590
5851;246466
5852;246527
5853;246505
5854;246411
5855;246326
5856;246470
5857;246444
5858;246366
5859;246549
5860;246516
5861;246517
5862;246471
5863;246474
5864;246389
5865;246366
5866;246283
5867;246304
5868;246420
5869;246412
5870;246334
5871;246360
5872;246200
5873;246165
5874;246206
5875;246117
5876;246115
5877;246196
5878;246288
5879;246316
5880;246318
5881;246360
5882;246333
5883;246231
5884;246070
5885;246058
5886;245935
5887;246026
5888;245996
5889;245897
5890;245977
5891;246058
5892;246037
5893;246060
5894;245967
5895;245972
5896;245935
5897;245984
5898;246032
5899;245984
5900;245915
5901;246022
5902;245978
5903;245988
5904;246098
5905;246123
5906;246222
5907;246084
5908;245958
5909;246059
5910;245956
5911;245990
5912;245899
5913;245864
5914;245871
5915;245944
5916;245942
5917;246038
5918;245850
5919;245827
5920;245924
5921;245910
5922;245899
5923;246022
5924;245840
5925;245813
5926;245819
5927;245792
5928;245708
5929;245710
5930;245731
5931;245748
5932;245720
5933;245792
5934;245709
5935;245677
5936;245728
5937;245614
5938;245632
5939;245712
5940;245786
5941;245896
5942;245830
5943;245816
5944;245780
5945;245617
5946;245686
5947;245651
5948;245659
5949;245689
5950;245629
5951;245647
5952;245683
5953;245748
5954;245643
5955;245707
5956;245602
5957;245628
5958;245703
5959;245757
5960;245761
5961;245704
5962;245720
5963;245735
5964;245674
5965;245657
5966;245667
5967;245790
5968;245886
5969;245898
5970;245851
5971;245877
5972;245896
5973;245911
5974;245959
5975;246018
5976;245990
5977;245932
5978;245934
5979;245958
5980;245902
5981;245799
5982;245783
5983;245748
5984;245780
5985;245853
5986;245941
5987;246026
5988;246054
5989;245928
5990;246031
5991;246010
5992;245943
5993;245902
5994;246000
5995;245844
5996;245922
5997;245938
5998;246025
5999;245981
6000;246074
6001;246204
6002;246079
6003;246078
6004;245987
6005;245965
6006;246039
6007;246093
6008;246144
6009;246056
6010;246025
6011;246057
6012;245952
6013;245977
6014;245987
6015;245939
6016;245949
6017;246060
6018;246008
6019;246029
6020;246056
6021;245973
6022;245941
6023;245822
6024;245800
6025;245720
6026;245812
6027;245832
6028;245837
6029;245768
6030;245827
6031;245989
6032;245910
6033;245885
6034;245661
6035;245650
6036;245606
6037;245493
6038;245545
6039;245632
6040;245590
6041;245493
6042;245607
6043;245493
6044;245461
6045;245438
6046;245437
6047;245559
6048;245592
6049;245527
6050;245618
6051;245661
6052;245752
6053;245816
6054;245873
6055;245911
6056;245807
6057;245790
6058;245907
6059;245920
6060;245827
6061;245786
6062;245747
6063;245885
6064;245781
6065;245789
6066;245547
6067;245441
6068;245554
6069;245427
6070;245581
6071;245479
6072;245520
6073;245443
6074;245547
6075;245535
6076;245762
6077;245758
6078;245718
6079;245897
6080;245819
6081;245734
6082;245689
6083;245771
6084;245755
6085;245753
6086;245668
6087;245740
6088;245720
6089;245654
6090;245602
6091;245583
6092;245492
6093;245553
6094;245523
6095;245528
6096;245483
6097;245556
6098;245654
6099;245669
6100;245669
6101;245824
6102;245717
6103;245696
6104;245680
6105;245655
6106;245595
6107;245600
6108;245505
6109;245561
6110;245499
6111;245455
6112;245412
6113;245559
6114;245473
6115;245425
6116;245570
6117;245567
6118;245528
6119;245342
6120;245415
6121;245511
6122;245485
6123;245448
6124;245354
6125;245465
6126;245286
6127;245412
6128;245364
6129;245451
6130;245444
6131;245380
6132;245363
6133;245452
6134;245495
6135;245400
6136;245499
6137;245419
6138;245514
6139;245569
6140;245464
6141;245583
6142;245624
6143;245573
6144;245623
6145;245604
6146;245586
6147;245584
6148;245617
6149;245557
6150;245521
6151;245664
6152;245466
6153;245410
6154;245397
6155;245378
6156;245340
6157;245321
6158;245316
6159;245188
6160;245251
6161;245330
6162;245278
6163;245202
6164;245309
6165;245311
6166;245265
6167;245305
6168;245317
6169;245372
6170;245314
6171;245353
6172;245353
6173;245235
6174;245203
6175;245264
6176;245345
6177;245361
6178;245444
6179;245460
6180;245320
6181;245337
6182;245255
6183;245345
6184;245367
6185;245414
6186;245264
6187;245421
6188;245220
6189;245298
6190;245275
6191;245222
6192;245249
6193;245341
6194;245350
6195;245343
6196;245330
6197;245410
6198;245406
6199;245308
6200;245418
6201;245307
6202;245289
6203;245276
6204;245244
6205;245412
6206;245349
6207;245261
6208;245198
6209;245192
6210;245222
6211;245188
6212;245218
6213;245254
6214;245292
6215;245122
6216;245113
6217;245102
6218;245115
6219;244971
6220;244942
6221;244964
6222;245106
6223;245064
6224;245011
6225;245139
6226;245167
6227;245067
6228;245116
6229;245026
6230;244935
6231;245076
6232;245069
6233;244918
6234;244885
6235;244993
6236;244888
6237;244860
6238;244744
6239;244923
6240;244923
6241;244869
6242;244862
6243;244893
6244;244957
6245;245010
6246;244890
6247;244858
6248;244899
6249;244935
6250;245070
6251;245002
6252;245016
6253;245069
6254;245085
6255;245135
6256;244989
6257;245038
6258;245113
6259;245005
6260;245016
6261;245012
6262;245195
6263;245096
6264;245188
6265;245175
6266;245088
6267;245047
6268;244934
6269;244958
6270;245114
6271;245022
6272;245024
6273;244804
6274;244946
6275;244784
6276;244771
6277;244845
6278;244825
6279;244834
6280;244867
6281;244995
6282;245063
6283;245155
6284;245285
6285;245238
6286;245254
6287;245135
6288;245057
6289;245184
6290;245200
6291;245164
6292;245137
6293;245187
6294;245207
6295;245212
6296;245239
6297;245300
6298;245167
6299;245082
6300;245034
6301;245052
6302;245071
6303;245128
6304;245215
6305;245293
6306;245165
6307;245073
6308;245081
6309;245076
6310;245061
6311;245024
6312;245122
6313;245141
6314;245058
6315;244945
6316;245037
6317;245086
6318;245154
6319;245238
6320;245213
6321;245233
6322;245351
6323;245282
6324;245161
6325;245236
6326;245108
6327;245119
6328;245151
6329;245209
6330;245126
6331;245078
6332;244938
6333;244974
6334;244932
6335;245065
6336;245011
6337;244951
6338;244958
6339;244958
6340;245047
6341;245062
6342;245052
6343;244996
6344;245067
6345;245195
6346;245062
6347;245096
6348;245018
6349;245089
6350;245038
6351;245045
6352;245050
6353;245206
6354;244999
6355;244947
6356;244956
6357;244979
6358;244967
6359;244940
6360;244881
6361;245022
6362;245063
6363;244959
6364;245080
6365;245035
6366;245124
6367;245209
6368;245258
6369;245225
6370;245228
6371;245086
6372;245058
6373;244972
6374;244954
6375;244984
6376;244998
6377;245028
6378;245057
6379;245051
6380;245026
6381;244767
6382;244680
6383;244766
6384;244805
6385;244809
6386;244824
6387;244849
6388;245012
6389;244939
6390;244977
6391;244927
6392;245087
6393;244927
6394;245054
6395;245054
6396;245098
6397;244906
6398;245035
6399;245074
6400;245125
6401;245290
6402;245223
6403;245070
6404;245006
6405;245130
6406;245195
6407;245129
6408;245102
6409;245071
6410;245170
6411;245162
6412;245288
6413;245255
6414;245219
6415;245215
6416;245118
6417;245234
6418;245125
6419;245200
6420;244926
6421;244926
6422;245000
6423;245008
6424;245105
6425;245140
6426;245232
6427;245185
6428;245174
6429;245048
6430;245017
6431;244998
6432;245064
6433;245176
6434;245059
6435;245148
6436;245104
6437;245069
6438;245097
6439;245042
6440;245005
6441;244975
6442;245085
6443;244996
6444;245043
6445;245019
6446;245073
6447;245016
6448;245060
6449;245043
6450;245003
6451;245004
6452;244968
6453;244837
6454;244941
6455;244967
6456;244951
6457;244918
6458;244924
6459;244849
6460;244713
6461;244840
6462;244851
6463;244972
6464;244950
6465;245012
6466;244989
6467;245024
6468;245018
6469;244916
6470;244930
6471;245131
6472;245029
6473;245158
6474;245224
6475;245170
6476;245228
6477;245213
6478;245219
6479;245192
6480;245330
6481;245292
6482;245402
6483;245223
6484;245483
6485;245387
6486;245166
6487;245299
6488;245451
6489;245477
6490;245418
6491;245542
6492;245503
6493;245569
6494;245597
6495;245534
6496;245611
6497;245735
6498;245709
6499;245608
6500;245465
6501;245424
6502;245517
6503;245512
6504;245488
6505;245510
6506;245453
6507;245341
6508;245235
6509;245174
6510;245304
6511;245206
6512;245336
6513;245276
6514;245381
6515;245392
6516;245283
6517;245406
6518;245252
6519;245278
6520;245246
6521;245452
6522;245444
6523;245358
6524;245317
6525;245257
6526;245356
6527;245368
6528;245382
6529;245173
6530;245244
6531;245330
6532;245475
6533;245354
6534;245344
6535;245285
6536;245279
6537;245287
6538;245312
6539;245220
6540;245222
6541;245217
6542;245268
6543;245346
6544;245355
6545;245387
6546;245378
6547;245379
6548;245540
6549;245430
6550;245391
6551;245406
6552;245418
6553;245466
6554;245433
6555;245229
6556;245285
6557;245298
6558;245351
6559;245365
6560;245390
6561;245132
6562;245200
6563;245078
6564;245204
6565;245241
6566;245310
6567;245326
6568;245223
6569;245172
6570;245237
6571;245030
6572;244994
6573;244944
6574;245081
6575;245031
6576;245090
6577;245089
6578;245064
6579;244997
6580;245074
6581;244922
6582;245095
6583;245021
6584;245032
6585;245060
6586;245050
6587;245043
6588;245037
6589;245052
6590;245142
6591;245152
6592;245155
6593;245162
6594;245215
6595;245304
6596;245082
6597;245075
6598;245020
6599;245084
6600;245101
6601;245118
6602;245161
6603;245140
6604;245080
6605;245001
6606;245010
6607;244966
6608;244945
6609;244909
6610;244970
6611;245023
6612;245099
6613;244971
6614;244927
6615;244922
6616;245007
6617;244989
6618;244904
6619;244854
6620;244840
6621;244884
6622;244866
6623;244927
6624;244836
6625;244963
6626;245017
6627;244946
6628;244865
6629;244753
6630;244693
6631;244644
6632;244603
6633;244638
6634;244638
6635;244468
6636;244452
6637;244501
6638;244644
6639;244686
6640;244720
6641;244589
6642;244482
6643;244570
6644;244536
6645;244625
6646;244632
6647;244724
6648;244692
6649;244805
6650;244761
6651;244766
6652;244809
6653;244711
6654;244614
6655;244604
6656;244501
6657;244449
6658;244457
6659;244421
6660;244376
6661;244478
6662;244562
6663;244571
6664;244564
6665;244502
6666;244452
6667;244381
6668;244440
6669;244403
6670;244371
6671;244471
6672;244404
6673;244371
6674;244480
6675;244449
6676;244386
6677;244422
6678;244449
6679;244491
6680;244539
6681;244640
6682;244578
6683;244469
6684;244426
6685;244494
6686;244461
6687;244424
6688;244379
6689;244323
6690;244358
6691;244420
6692;244437
6693;244379
6694;244380
6695;244345
6696;244308
6697;244247
6698;244245
6699;244245
6700;244277
6701;244054
6702;243981
6703;244024
6704;244059
6705;244162
6706;244103
6707;244072
6708;244070
6709;244089
6710;244013
6711;243874
6712;243973
6713;244017
6714;243927
6715;243951
6716;243962
6717;243990
6718;243890
6719;243789
6720;243818
6721;243786
6722;243708
6723;243735
6724;243747
6725;243810
6726;243776
6727;243720
6728;243881
6729;243880
6730;243815
6731;243768
6732;243638
6733;243449
6734;243501
6735;243479
6736;243529
6737;243479
6738;243645
6739;243595
6740;243467
6741;243586
6742;243714
6743;243543
6744;243483
6745;243576
6746;243481
6747;243471
6748;243499
6749;243573
6750;243590
6751;243598
6752;243505
6753;243539
6754;243448
6755;243524
6756;243506
6757;243539
6758;243547
6759;243490
6760;243520
6761;243438
6762;243330
6763;243487
6764;243412
6765;243361
6766;243483
6767;243561
6768;243568
6769;243613
6770;243521
6771;243483
6772;243547
6773;243434
6774;243533
6775;243529
6776;243570
6777;243553
6778;243519
6779;243650
6780;243653
6781;243536
6782;243649
6783;243742
6784;243633
6785;243640
6786;243648
6787;243597
6788;243604
6789;243599
6790;243579
6791;243584
6792;243523
6793;243561
6794;243540
6795;243603
6796;243621
6797;243666
6798;243592
6799;243616
6800;243631
6801;243619
6802;243624
6803;243809
6804;243550
6805;243488
6806;243557
6807;243648
6808;243737
6809;243764
6810;243784
6811;243787
6812;243804
6813;243878
6814;243777
6815;243766
6816;243742
6817;243798
6818;243700
6819;243657
6820;243611
6821;243684
6822;243622
6823;243603
6824;243711
6825;243699
6826;243640
6827;243677
6828;243767
6829;243667
6830;243580
6831;243649
6832;243626
6833;243651
6834;243612
6835;243667
6836;243553
6837;243535
6838;243601
6839;243707
6840;243626
6841;243496
6842;243564
6843;243438
6844;243450
6845;243489
6846;243460
6847;243537
6848;243598
6849;243534
6850;243459
6851;243517
6852;243536
6853;243513
6854;243522
6855;243560
6856;243472
6857;243546
6858;243556
6859;243439
6860;243603
6861;243587
6862;243553
6863;243483
6864;243480
6865;243488
6866;243367
6867;243301
6868;243307
6869;243331
6870;243242
6871;243205
6872;243213
6873;243244
6874;243148
6875;243132
6876;243259
6877;243224
6878;243289
6879;243211
6880;243274
6881;243206
6882;243183
6883;243198
6884;243225
6885;243246
6886;243129
6887;243198
6888;243125
6889;243111
6890;243161
6891;243133
6892;243165
6893;243206
6894;243198
6895;243222
6896;243220
6897;243409
6898;243431
6899;243443
6900;243317
6901;243397
6902;243382
6903;243392
6904;243362
6905;243461
6906;243523
6907;243517
6908;243533
6909;243513
6910;243581
6911;243555
6912;243520
6913;243616
6914;243638
6915;243694
6916;243528
6917;243564
6918;243628
6919;243609
6920;243625
6921;243588
6922;243545
6923;243542
6924;243592
6925;243590
6926;243640
6927;243611
6928;243701
6929;243642
6930;243716
6931;243639
6932;243527
6933;243782
6934;243738
6935;243641
6936;243702
6937;243667
6938;243640
6939;243516
6940;243562
6941;243408
6942;243425
6943;243446
6944;243422
6945;243504
6946;243430
6947;243455
6948;243535
6949;243505
6950;243495
6951;243511
6952;243562
6953;243424
6954;243482
6955;243586
6956;243455
6957;243433
6958;243410
6959;243448
6960;243332
6961;243298
6962;243337
6963;243224
6964;243137
6965;243215
6966;243171
6967;243267
6968;243354
6969;243292
6970;243184
6971;243055
6972;243007
6973;243040
6974;243180
6975;243182
6976;243073
6977;242965
6978;242966
6979;242945
6980;243063
6981;243150
6982;243237
6983;243030
6984;243075
6985;242949
6986;242999
6987;242980
6988;242997
6989;242978
6990;243013
6991;242939
6992;242925
6993;242916
6994;243013
6995;243147
6996;243094
6997;242975
6998;242912
6999;242952
7000;243078
7001;243004
7002;243050
7003;243058
7004;243081
7005;243015
7006;242990
7007;242976
7008;243072
7009;243082
7010;243132
7011;243226
7012;243193
7013;243232
7014;243171
7015;243103
7016;243141
7017;243136
7018;243152
7019;243201
7020;243116
7021;243111
7022;243104
7023;243097
7024;243131
7025;242948
7026;243177
7027;243046
7028;243251
7029;243281
7030;243202
7031;243403
7032;243351
7033;243349
7034;243152
7035;243130
7036;243173
7037;243303
7038;243355
7039;243195
7040;243301
7041;243241
7042;243280
7043;243294
7044;243269
7045;243226
7046;243348
7047;243360
7048;243262
7049;243399
7050;243360
7051;243401
7052;243450
7053;243496
7054;243518
7055;243362
7056;243401
7057;243261
7058;243228
7059;243132
7060;243211
7061;243244
7062;243178
7063;243306
7064;243269
7065;243316
7066;243261
7067;243400
7068;243480
7069;243469
7070;243617
7071;243532
7072;243669
7073;243817
7074;243708
7075;243677
7076;243604
7077;243593
7078;243535
7079;243537
7080;243521
7081;243607
7082;243596
7083;243639
7084;243583
7085;243620
7086;243741
7087;243665
7088;243776
7089;243915
7090;243882
7091;243764
7092;243763
7093;243787
7094;243789
7095;243837
7096;243953
7097;244004
7098;243977
7099;243989
7100;243957
7101;244056
7102;243958
7103;243862
7104;243783
7105;243791
7106;243714
7107;243700
7108;243739
7109;243824
7110;243911
7111;243821
7112;243886
7113;243919
7114;243870
7115;243794
7116;243821
7117;243807
7118;243686
7119;243957
7120;243943
7121;243872
7122;243910
7123;243798
7124;243754
7125;243725
7126;243793
7127;243818
7128;243830
7129;243765
7130;243827
7131;243627
7132;243593
7133;243689
7134;243709
7135;243663
7136;243605
7137;243591
7138;243702
7139;243695
7140;243784
7141;243761
7142;243648
7143;243723
7144;243640
7145;243670
7146;243560
7147;243564
7148;243519
7149;243454
7150;243545
7151;243460
7152;243496
7153;243359
7154;243333
7155;243279
7156;243299
7157;243358
7158;243455
7159;243454
7160;243400
7161;243550
